231.621140, 515.816223

231.692947, 515.259094

231.437820, 515.782349

231.403534, 514.625427

231.403534, 514.625427

231.846588, 512.731201

232.091614, 514.116516

230.225555, 513.190918

231.741364, 513.342285

230.549744, 513.504028

231.396240, 513.690002

231.278580, 514.660461

231.830139, 515.479004

230.811172, 515.612732

231.233765, 513.333862

